departamento,municipio,year,total_homicides,municipio_code,region,population,homic_rate
ANTIOQUIA,BELMIRA,2003,2,05086,Andina,6066,32.97065611605671
ANTIOQUIA,BELMIRA,2004,1,05086,Andina,6126,16.32386549134835
ANTIOQUIA,BELMIRA,2005,2,05086,Andina,6188,32.32062055591467
ANTIOQUIA,BELMIRA,2007,2,05086,Andina,6311,31.690698779908097
ANTIOQUIA,BELMIRA,2008,1,05086,Andina,6366,15.708451146716934
ANTIOQUIA,BELMIRA,2009,2,05086,Andina,6420,31.152647975077883
ANTIOQUIA,BELMIRA,2010,1,05086,Andina,6479,15.43448062972681
ANTIOQUIA,BELMIRA,2012,6,05086,Andina,6590,91.04704097116844
ANTIOQUIA,BELMIRA,2013,7,05086,Andina,6645,105.3423626787058
ANTIOQUIA,BELMIRA,2014,6,05086,Andina,6709,89.43210612609927
ANTIOQUIA,BELMIRA,2016,4,05086,Andina,6823,58.62523816503005
ANTIOQUIA,BELMIRA,2017,4,05086,Andina,6875,58.18181818181818
ANTIOQUIA,BELMIRA,2019,1,05086,Andina,6086,16.43115346697338
ANTIOQUIA,BELMIRA,2021,5,05086,Andina,6235,80.1924619085806
ANTIOQUIA,BELMIRA,2022,2,05086,Andina,6294,31.776294884016526
ANTIOQUIA,BELMIRA,2023,5,05086,Andina,6356,78.66582756450597
ANTIOQUIA,BELMIRA,2024,4,05086,Andina,6405,62.4512099921936
ANTIOQUIA,BETANIA,2003,3,05091,Andina,10432,28.757668711656443
ANTIOQUIA,BETANIA,2004,4,05091,Andina,10334,38.707180181923746
ANTIOQUIA,BETANIA,2005,3,05091,Andina,10246,29.279718914698417
ANTIOQUIA,BETANIA,2006,6,05091,Andina,10165,59.026069847515984
ANTIOQUIA,BETANIA,2007,4,05091,Andina,10076,39.69829297340214
ANTIOQUIA,BETANIA,2008,1,05091,Andina,9978,10.022048506714773
ANTIOQUIA,BETANIA,2009,6,05091,Andina,9881,60.72259892723409
ANTIOQUIA,BETANIA,2010,6,05091,Andina,9778,61.36224176723256
ANTIOQUIA,BETANIA,2011,1,05091,Andina,9688,10.322047894302228
ANTIOQUIA,BETANIA,2012,3,05091,Andina,9586,31.295639474233255
ANTIOQUIA,BETANIA,2013,1,05091,Andina,9487,10.540739959945189
ANTIOQUIA,BETANIA,2014,13,05091,Andina,9388,138.47464848743076
ANTIOQUIA,BETANIA,2015,17,05091,Andina,9286,183.07129011415034
ANTIOQUIA,BETANIA,2016,15,05091,Andina,9188,163.25642141924249
ANTIOQUIA,BETANIA,2017,16,05091,Andina,9079,176.23086242978303
ANTIOQUIA,BETANIA,2018,14,05091,Andina,10323,135.61949045820015
ANTIOQUIA,BETANIA,2019,13,05091,Andina,10447,124.43763759931082
ANTIOQUIA,BETANIA,2020,40,05091,Andina,10566,378.57278061707365
ANTIOQUIA,BETANIA,2021,21,05091,Andina,10608,197.96380090497738
ANTIOQUIA,BETANIA,2022,6,05091,Andina,10718,55.98059339428998
ANTIOQUIA,BETANIA,2023,8,05091,Andina,10808,74.01924500370096
ANTIOQUIA,BETANIA,2024,16,05091,Andina,10892,146.89680499449136
ANTIOQUIA,BETULIA,2003,1,05093,Andina,16552,6.041565973900435
ANTIOQUIA,BETULIA,2004,5,05093,Andina,16642,30.04446580939791
ANTIOQUIA,BETULIA,2005,5,05093,Andina,16725,29.895366218236177
ANTIOQUIA,BETULIA,2006,4,05093,Andina,16801,23.80810666031784
ANTIOQUIA,BETULIA,2007,1,05093,Andina,16895,5.9189109203906485
ANTIOQUIA,BETULIA,2008,4,05093,Andina,16993,23.539104337079973
ANTIOQUIA,BETULIA,2009,4,05093,Andina,17082,23.416461772626157
ANTIOQUIA,BETULIA,2010,4,05093,Andina,17164,23.304591004427873
ANTIOQUIA,BETULIA,2011,5,05093,Andina,17245,28.993911278631487
ANTIOQUIA,BETULIA,2012,1,05093,Andina,17317,5.774672287347693
ANTIOQUIA,BETULIA,2013,9,05093,Andina,17409,51.69739789763915
ANTIOQUIA,BETULIA,2014,6,05093,Andina,17476,34.332799267566955
ANTIOQUIA,BETULIA,2015,11,05093,Andina,17542,62.70664690457188
ANTIOQUIA,BETULIA,2016,10,05093,Andina,17606,56.79881858457344
ANTIOQUIA,BETULIA,2017,11,05093,Andina,17663,62.277076374341846
ANTIOQUIA,BETULIA,2018,9,05093,Andina,15607,57.66643172935221
ANTIOQUIA,BETULIA,2019,12,05093,Andina,15862,75.65250283696885
ANTIOQUIA,BETULIA,2020,18,05093,Andina,16059,112.0866803661498
ANTIOQUIA,BETULIA,2021,29,05093,Andina,16178,179.25577945357892
ANTIOQUIA,BETULIA,2022,5,05093,Andina,16320,30.637254901960784
ANTIOQUIA,BETULIA,2023,12,05093,Andina,16485,72.79344858962693
ANTIOQUIA,BETULIA,2024,11,05093,Andina,16604,66.24909660322814
ANTIOQUIA,BRICEÑO,2003,3,05107,Andina,8786,34.14523104939677
ANTIOQUIA,BRICEÑO,2004,2,05107,Andina,8786,22.763487366264513
ANTIOQUIA,BRICEÑO,2005,7,05107,Andina,8783,79.69941933280201
ANTIOQUIA,BRICEÑO,2006,21,05107,Andina,8776,239.28896991795807
ANTIOQUIA,BRICEÑO,2007,8,05107,Andina,8769,91.23047097730641
ANTIOQUIA,BRICEÑO,2008,8,05107,Andina,8761,91.31377696609977
ANTIOQUIA,BRICEÑO,2009,1,05107,Andina,8753,11.424654404204272
ANTIOQUIA,BRICEÑO,2010,5,05107,Andina,8745,57.17552887364208
ANTIOQUIA,BRICEÑO,2011,9,05107,Andina,8737,103.01018656289345
ANTIOQUIA,BRICEÑO,2012,11,05107,Andina,8728,126.03116406966087
ANTIOQUIA,BRICEÑO,2013,12,05107,Andina,8720,137.61467889908258
ANTIOQUIA,BRICEÑO,2014,11,05107,Andina,8711,126.2771208816439
ANTIOQUIA,BRICEÑO,2015,23,05107,Andina,8702,264.30705584923004
ANTIOQUIA,BRICEÑO,2016,17,05107,Andina,8692,195.58214450069028
ANTIOQUIA,BRICEÑO,2017,20,05107,Andina,8682,230.361667818475
ANTIOQUIA,BRICEÑO,2018,7,05107,Andina,8039,87.07550690384376
ANTIOQUIA,BRICEÑO,2019,10,05107,Andina,8153,122.65423770391267
ANTIOQUIA,BRICEÑO,2020,4,05107,Andina,8241,48.53779881082393
ANTIOQUIA,BRICEÑO,2021,6,05107,Andina,8311,72.19347852244013
ANTIOQUIA,BRICEÑO,2022,11,05107,Andina,8389,131.12409107164143
ANTIOQUIA,BRICEÑO,2023,8,05107,Andina,8473,94.41756166646996
ANTIOQUIA,BRICEÑO,2024,5,05107,Andina,8523,58.66478939340608
ANTIOQUIA,BURITICÁ,2003,3,05113,Andina,7000,42.857142857142854
ANTIOQUIA,BURITICÁ,2004,1,05113,Andina,6979,14.32870038687491
ANTIOQUIA,BURITICÁ,2005,4,05113,Andina,6955,57.51258087706686
ANTIOQUIA,BURITICÁ,2006,3,05113,Andina,6929,43.29629095107519
ANTIOQUIA,BURITICÁ,2007,4,05113,Andina,6899,57.97941730685607
ANTIOQUIA,BURITICÁ,2009,1,05113,Andina,6829,14.64343242055938
ANTIOQUIA,BURITICÁ,2010,1,05113,Andina,6790,14.727540500736376
ANTIOQUIA,BURITICÁ,2012,3,05113,Andina,6716,44.66944609886837
ANTIOQUIA,BURITICÁ,2013,6,05113,Andina,6689,89.69950665271341
ANTIOQUIA,BURITICÁ,2014,7,05113,Andina,6653,105.21569216894633
ANTIOQUIA,BURITICÁ,2015,4,05113,Andina,6601,60.596879260718076
ANTIOQUIA,BURITICÁ,2016,5,05113,Andina,6566,76.14986293024673
ANTIOQUIA,BURITICÁ,2017,3,05113,Andina,6531,45.934772622875514
ANTIOQUIA,BURITICÁ,2018,8,05113,Andina,9354,85.52490912978405
ANTIOQUIA,BURITICÁ,2019,3,05113,Andina,9521,31.50929524209642
ANTIOQUIA,BURITICÁ,2020,4,05113,Andina,9679,41.32658332472363
ANTIOQUIA,BURITICÁ,2021,14,05113,Andina,9764,143.38385907414994
ANTIOQUIA,BURITICÁ,2022,8,05113,Andina,9849,81.22652045892984
ANTIOQUIA,BURITICÁ,2023,10,05113,Andina,9925,100.75566750629723
ANTIOQUIA,BURITICÁ,2024,3,05113,Andina,10017,29.94908655286014
ANTIOQUIA,CAICEDO,2003,3,05125,Andina,7582,39.567396465312584
ANTIOQUIA,CAICEDO,2004,3,05125,Andina,7637,39.2824407489852
ANTIOQUIA,CAICEDO,2005,8,05125,Andina,7686,104.08534998698933
ANTIOQUIA,CAICEDO,2006,4,05125,Andina,7723,51.79334455522465
ANTIOQUIA,CAICEDO,2007,4,05125,Andina,7778,51.42710208279763
ANTIOQUIA,CAICEDO,2008,2,05125,Andina,7830,25.542784163473822
ANTIOQUIA,CAICEDO,2009,1,05125,Andina,7887,12.679092177000127
ANTIOQUIA,CAICEDO,2010,1,05125,Andina,7935,12.60239445494644
ANTIOQUIA,CAICEDO,2011,1,05125,Andina,7992,12.512512512512512
ANTIOQUIA,CAICEDO,2012,1,05125,Andina,8050,12.422360248447205
ANTIOQUIA,CAICEDO,2013,2,05125,Andina,8099,24.69440671687863
ANTIOQUIA,CAICEDO,2014,1,05125,Andina,8161,12.253400318588408
ANTIOQUIA,CAICEDO,2015,2,05125,Andina,8205,24.37538086532602
ANTIOQUIA,CAICEDO,2016,3,05125,Andina,8275,36.25377643504532
ANTIOQUIA,CAICEDO,2017,8,05125,Andina,8330,96.03841536614647
ANTIOQUIA,CAICEDO,2018,2,05125,Andina,8297,24.10509822827528
ANTIOQUIA,CAICEDO,2019,4,05125,Andina,8435,47.421458209839955
ANTIOQUIA,CAICEDO,2020,3,05125,Andina,8558,35.054919373685436
ANTIOQUIA,CAICEDO,2021,4,05125,Andina,8640,46.2962962962963
ANTIOQUIA,CAICEDO,2022,3,05125,Andina,8727,34.376074252320386
ANTIOQUIA,CAICEDO,2023,2,05125,Andina,8798,22.732439190725167
ANTIOQUIA,CAICEDO,2024,2,05125,Andina,8870,22.547914317925592
ANTIOQUIA,CALDAS,2003,61,05129,Andina,65784,92.72771494588349
ANTIOQUIA,CALDAS,2004,45,05129,Andina,66887,67.27764737542422
ANTIOQUIA,CALDAS,2005,25,05129,Andina,67994,36.767950113245284
ANTIOQUIA,CALDAS,2006,34,05129,Andina,69085,49.214735470796846
ANTIOQUIA,CALDAS,2007,18,05129,Andina,70115,25.672110104827784
ANTIOQUIA,CALDAS,2008,27,05129,Andina,71136,37.955465587044536
ANTIOQUIA,CALDAS,2009,22,05129,Andina,72116,30.50640634533252
ANTIOQUIA,CALDAS,2010,62,05129,Andina,73094,84.82228363477167
ANTIOQUIA,CALDAS,2011,55,05129,Andina,74069,74.25508647342343
ANTIOQUIA,CALDAS,2012,34,05129,Andina,75033,45.31339543934002
ANTIOQUIA,CALDAS,2013,34,05129,Andina,75984,44.74626237102548
ANTIOQUIA,CALDAS,2014,20,05129,Andina,76919,26.00137807303787
ANTIOQUIA,CALDAS,2015,21,05129,Andina,77847,26.975991367682763
ANTIOQUIA,CALDAS,2016,17,05129,Andina,78756,21.585656965818476
ANTIOQUIA,CALDAS,2017,32,05129,Andina,79652,40.17476020690002
ANTIOQUIA,CALDAS,2018,30,05129,Andina,79638,37.6704588261885
ANTIOQUIA,CALDAS,2019,27,05129,Andina,81312,33.20543093270366
ANTIOQUIA,CALDAS,2020,16,05129,Andina,82827,19.317372354425487
ANTIOQUIA,CALDAS,2021,18,05129,Andina,83850,21.46690518783542
ANTIOQUIA,CALDAS,2022,19,05129,Andina,84631,22.450402334841844
ANTIOQUIA,CALDAS,2023,27,05129,Andina,85385,31.621479182526205
ANTIOQUIA,CALDAS,2024,16,05129,Andina,86081,18.58714466607033
ANTIOQUIA,CAMPAMENTO,2003,3,05134,Andina,9803,30.60287667040702
ANTIOQUIA,CAMPAMENTO,2005,2,05134,Andina,9688,20.644095788604456
ANTIOQUIA,CAMPAMENTO,2006,9,05134,Andina,9611,93.64270107168869
ANTIOQUIA,CAMPAMENTO,2007,6,05134,Andina,9557,62.78120749189076
ANTIOQUIA,CAMPAMENTO,2008,4,05134,Andina,9495,42.127435492364405
ANTIOQUIA,CAMPAMENTO,2009,9,05134,Andina,9439,95.34908358936329
ANTIOQUIA,CAMPAMENTO,2010,3,05134,Andina,9386,31.962497336458558
ANTIOQUIA,CAMPAMENTO,2011,7,05134,Andina,9330,75.02679528403002
ANTIOQUIA,CAMPAMENTO,2012,6,05134,Andina,9270,64.72491909385113
ANTIOQUIA,CAMPAMENTO,2013,4,05134,Andina,9209,43.43576935606472
ANTIOQUIA,CAMPAMENTO,2014,4,05134,Andina,9149,43.720625204940426
ANTIOQUIA,CAMPAMENTO,2015,2,05134,Andina,9091,21.999780002199977
ANTIOQUIA,CAMPAMENTO,2016,1,05134,Andina,9035,11.068068622025455
ANTIOQUIA,CAMPAMENTO,2017,5,05134,Andina,8970,55.74136008918617
ANTIOQUIA,CAMPAMENTO,2018,2,05134,Andina,9203,21.732043898728676
ANTIOQUIA,CAMPAMENTO,2019,4,05134,Andina,9336,42.84490145672665
ANTIOQUIA,CAMPAMENTO,2020,4,05134,Andina,9426,42.4358158285593
ANTIOQUIA,CAMPAMENTO,2021,3,05134,Andina,9494,31.598904571308196
ANTIOQUIA,CAMPAMENTO,2022,5,05134,Andina,9587,52.153958485449046
ANTIOQUIA,CAMPAMENTO,2023,10,05134,Andina,9671,103.40192327577293
ANTIOQUIA,CAMPAMENTO,2024,8,05134,Andina,9755,82.00922603792927
ANTIOQUIA,CARACOLÍ,2003,4,05142,Andina,4969,80.49909438518816
ANTIOQUIA,CARACOLÍ,2005,3,05142,Andina,4855,61.79196704428424
ANTIOQUIA,CARACOLÍ,2006,6,05142,Andina,4826,124.32656444260257
ANTIOQUIA,CARACOLÍ,2007,3,05142,Andina,4808,62.39600665557404
ANTIOQUIA,CARACOLÍ,2009,1,05142,Andina,4751,21.048200378867605
ANTIOQUIA,CARACOLÍ,2012,2,05142,Andina,4671,42.81738385784629
ANTIOQUIA,CARACOLÍ,2013,1,05142,Andina,4646,21.52389151958674
ANTIOQUIA,CARACOLÍ,2016,1,05142,Andina,4569,21.88662727073758
ANTIOQUIA,CARACOLÍ,2018,1,05142,Andina,4582,21.82453077258839
ANTIOQUIA,CARACOLÍ,2019,2,05142,Andina,4646,43.04778303917348
ANTIOQUIA,CARACOLÍ,2021,1,05142,Andina,4715,21.208907741251323
ANTIOQUIA,CARACOLÍ,2022,1,05142,Andina,4744,21.079258010118043
ANTIOQUIA,CARACOLÍ,2024,2,05142,Andina,4824,41.459369817578775
ANTIOQUIA,CARAMANTA,2003,1,05145,Andina,5615,17.809439002671418
ANTIOQUIA,CARAMANTA,2004,5,05145,Andina,5547,90.13881377321074
ANTIOQUIA,CARAMANTA,2005,3,05145,Andina,5510,54.4464609800363
ANTIOQUIA,CARAMANTA,2006,1,05145,Andina,5503,18.17190623296384
ANTIOQUIA,CARAMANTA,2007,4,05145,Andina,5486,72.91286912139992
ANTIOQUIA,CARAMANTA,2008,1,05145,Andina,5479,18.25150574922431
ANTIOQUIA,CARAMANTA,2012,1,05145,Andina,5410,18.484288354898336
ANTIOQUIA,CARAMANTA,2013,3,05145,Andina,5395,55.60704355885078
ANTIOQUIA,CARAMANTA,2014,1,05145,Andina,5370,18.6219739292365
ANTIOQUIA,CARAMANTA,2015,2,05145,Andina,5362,37.29951510630362
ANTIOQUIA,CARAMANTA,2017,1,05145,Andina,5321,18.793459875963165
ANTIOQUIA,CARAMANTA,2020,1,05145,Andina,4813,20.77706212341575
ANTIOQUIA,CARAMANTA,2021,1,05145,Andina,4804,20.815986677768528
ANTIOQUIA,CARAMANTA,2022,2,05145,Andina,4869,41.07619634421852
ANTIOQUIA,CARAMANTA,2024,1,05145,Andina,4951,20.197939810139363
ANTIOQUIA,CAREPA,2003,21,05147,Andina,40779,51.497094092547634
ANTIOQUIA,CAREPA,2004,16,05147,Andina,41950,38.14064362336114
ANTIOQUIA,CAREPA,2005,7,05147,Andina,43125,16.231884057971016
ANTIOQUIA,CAREPA,2006,12,05147,Andina,44292,27.0929287455974
ANTIOQUIA,CAREPA,2007,23,05147,Andina,45474,50.578352465144924
ANTIOQUIA,CAREPA,2008,35,05147,Andina,46672,74.99142955090848
ANTIOQUIA,CAREPA,2009,18,05147,Andina,47884,37.590844540974025
ANTIOQUIA,CAREPA,2010,16,05147,Andina,49132,32.565334201742246
ANTIOQUIA,CAREPA,2011,16,05147,Andina,50408,31.740993493096333
ANTIOQUIA,CAREPA,2012,18,05147,Andina,51710,34.809514600657515
ANTIOQUIA,CAREPA,2013,13,05147,Andina,53048,24.506107676066957
ANTIOQUIA,CAREPA,2014,13,05147,Andina,54405,23.894862604540023
ANTIOQUIA,CAREPA,2015,8,05147,Andina,55788,14.340001434000142
ANTIOQUIA,CAREPA,2016,19,05147,Andina,57220,33.20517301642782
ANTIOQUIA,CAREPA,2017,26,05147,Andina,58667,44.3179300117613
ANTIOQUIA,CAREPA,2018,26,05147,Andina,47932,54.24351164149212
ANTIOQUIA,CAREPA,2019,21,05147,Andina,49057,42.80734655604705
ANTIOQUIA,CAREPA,2020,19,05147,Andina,50106,37.9196104258971
ANTIOQUIA,CAREPA,2021,21,05147,Andina,50885,41.26952933084406
ANTIOQUIA,CAREPA,2022,11,05147,Andina,51328,21.43079800498753
ANTIOQUIA,CAREPA,2023,19,05147,Andina,51777,36.695830194874176
ANTIOQUIA,CAREPA,2024,9,05147,Andina,52184,17.246665644642036
ANTIOQUIA,CAROLINA,2003,4,05150,Andina,4053,98.69232667160128
ANTIOQUIA,CAROLINA,2004,1,05150,Andina,4008,24.9500998003992
ANTIOQUIA,CAROLINA,2006,2,05150,Andina,3943,50.7227998985544
ANTIOQUIA,CAROLINA,2007,2,05150,Andina,3911,51.13781641523907
ANTIOQUIA,CAROLINA,2012,3,05150,Andina,3734,80.34279592929833
ANTIOQUIA,CAROLINA,2013,2,05150,Andina,3696,54.112554112554115
ANTIOQUIA,CAROLINA,2014,1,05150,Andina,3652,27.382256297918946
ANTIOQUIA,CAROLINA,2015,1,05150,Andina,3629,27.555800496004412
ANTIOQUIA,CAROLINA,2016,2,05150,Andina,3583,55.81914596706671
ANTIOQUIA,CAROLINA,2017,1,05150,Andina,3552,28.153153153153152
ANTIOQUIA,CAROLINA,2019,1,05150,Andina,4024,24.850894632206757
ANTIOQUIA,CAROLINA,2021,2,05150,Andina,4108,48.685491723466406
ANTIOQUIA,CAROLINA,2024,1,05150,Andina,4219,23.70229912301493
ANTIOQUIA,CAUCASIA,2003,11,05154,Andina,82516,13.33074797615008
ANTIOQUIA,CAUCASIA,2004,4,05154,Andina,85102,4.700242062466217
ANTIOQUIA,CAUCASIA,2005,17,05154,Andina,87543,19.419028363204365
ANTIOQUIA,CAUCASIA,2006,19,05154,Andina,89815,21.154595557534932
ANTIOQUIA,CAUCASIA,2007,24,05154,Andina,92139,26.047601992641553
ANTIOQUIA,CAUCASIA,2008,68,05154,Andina,94485,71.96909562364397
ANTIOQUIA,CAUCASIA,2009,123,05154,Andina,96871,126.9729846909808
ANTIOQUIA,CAUCASIA,2010,114,05154,Andina,99297,114.80709386990544
ANTIOQUIA,CAUCASIA,2011,46,05154,Andina,101788,45.19196761897276
ANTIOQUIA,CAUCASIA,2012,27,05154,Andina,104318,25.88239805210989
ANTIOQUIA,CAUCASIA,2013,55,05154,Andina,106887,51.45621076463929
ANTIOQUIA,CAUCASIA,2014,57,05154,Andina,109511,52.04956579704322
ANTIOQUIA,CAUCASIA,2015,45,05154,Andina,112168,40.11839383781471
ANTIOQUIA,CAUCASIA,2016,37,05154,Andina,114902,32.20135419749003
ANTIOQUIA,CAUCASIA,2017,54,05154,Andina,117670,45.89105124500722
ANTIOQUIA,CAUCASIA,2018,153,05154,Andina,90213,169.59861660736257
ANTIOQUIA,CAUCASIA,2019,137,05154,Andina,92193,148.60130378662154
ANTIOQUIA,CAUCASIA,2020,84,05154,Andina,94010,89.35219657483246
ANTIOQUIA,CAUCASIA,2021,62,05154,Andina,95274,65.07546654911098
ANTIOQUIA,CAUCASIA,2022,60,05154,Andina,96148,62.40379415068436
ANTIOQUIA,CAUCASIA,2023,48,05154,Andina,97025,49.4717856222623
ANTIOQUIA,CAUCASIA,2024,74,05154,Andina,97803,75.66230074742083
ANTIOQUIA,CAÑASGORDAS,2003,9,05138,Andina,17017,52.88828818240583
ANTIOQUIA,CAÑASGORDAS,2004,3,05138,Andina,16884,17.768301350390903
ANTIOQUIA,CAÑASGORDAS,2005,3,05138,Andina,16816,17.840152235965746
ANTIOQUIA,CAÑASGORDAS,2006,5,05138,Andina,16806,29.751279305010115
ANTIOQUIA,CAÑASGORDAS,2007,3,05138,Andina,16832,17.823193916349812
ANTIOQUIA,CAÑASGORDAS,2008,2,05138,Andina,16828,11.884953648680769
ANTIOQUIA,CAÑASGORDAS,2009,1,05138,Andina,16820,5.9453032104637336
ANTIOQUIA,CAÑASGORDAS,2010,3,05138,Andina,16808,17.848643503093765
ANTIOQUIA,CAÑASGORDAS,2011,3,05138,Andina,16808,17.848643503093765
ANTIOQUIA,CAÑASGORDAS,2012,8,05138,Andina,16793,47.63889715953076
ANTIOQUIA,CAÑASGORDAS,2013,3,05138,Andina,16780,17.878426698450536
ANTIOQUIA,CAÑASGORDAS,2014,2,05138,Andina,16777,11.921082434285033
ANTIOQUIA,CAÑASGORDAS,2015,3,05138,Andina,16763,17.89655789536479
ANTIOQUIA,CAÑASGORDAS,2016,5,05138,Andina,16751,29.84896424094084
ANTIOQUIA,CAÑASGORDAS,2017,9,05138,Andina,16745,53.74738727978501
ANTIOQUIA,CAÑASGORDAS,2018,3,05138,Andina,15523,19.32616118018424
ANTIOQUIA,CAÑASGORDAS,2019,9,05138,Andina,15707,57.29929330871586
ANTIOQUIA,CAÑASGORDAS,2020,8,05138,Andina,15889,50.34929825665555
ANTIOQUIA,CAÑASGORDAS,2021,5,05138,Andina,15959,31.330283852371704
ANTIOQUIA,CAÑASGORDAS,2022,8,05138,Andina,16097,49.698701621420135
ANTIOQUIA,CAÑASGORDAS,2023,6,05138,Andina,16256,36.90944881889764
ANTIOQUIA,CAÑASGORDAS,2024,10,05138,Andina,16371,61.083623480544865
ANTIOQUIA,CHIGORODÓ,2003,33,05172,Andina,55809,59.1302478094931
ANTIOQUIA,CHIGORODÓ,2004,18,05172,Andina,57340,31.391698639693058
ANTIOQUIA,CHIGORODÓ,2005,27,05172,Andina,58922,45.82329180951088
ANTIOQUIA,CHIGORODÓ,2006,15,05172,Andina,60509,24.789700705680143
ANTIOQUIA,CHIGORODÓ,2007,30,05172,Andina,62122,48.29207044203342
ANTIOQUIA,CHIGORODÓ,2008,31,05172,Andina,63755,48.62363736177554
ANTIOQUIA,CHIGORODÓ,2009,43,05172,Andina,65414,65.73516372641943
ANTIOQUIA,CHIGORODÓ,2010,54,05172,Andina,67103,80.47330223685975
ANTIOQUIA,CHIGORODÓ,2011,49,05172,Andina,68852,71.16714111427409
ANTIOQUIA,CHIGORODÓ,2012,44,05172,Andina,70648,62.28060242328162
ANTIOQUIA,CHIGORODÓ,2013,22,05172,Andina,72453,30.364512166507943
ANTIOQUIA,CHIGORODÓ,2014,20,05172,Andina,74309,26.91464021854688
ANTIOQUIA,CHIGORODÓ,2015,14,05172,Andina,76202,18.37222120154327
ANTIOQUIA,CHIGORODÓ,2016,26,05172,Andina,78148,33.270205251573934
ANTIOQUIA,CHIGORODÓ,2017,37,05172,Andina,80132,46.17381320820646
ANTIOQUIA,CHIGORODÓ,2018,42,05172,Andina,57375,73.20261437908496
ANTIOQUIA,CHIGORODÓ,2019,27,05172,Andina,58649,46.036590564204
ANTIOQUIA,CHIGORODÓ,2020,29,05172,Andina,59822,48.47714887499582
ANTIOQUIA,CHIGORODÓ,2021,26,05172,Andina,60646,42.871747518385384
ANTIOQUIA,CHIGORODÓ,2022,25,05172,Andina,61211,40.842332260541404
ANTIOQUIA,CHIGORODÓ,2023,30,05172,Andina,61741,48.59007790609158
ANTIOQUIA,CHIGORODÓ,2024,16,05172,Andina,62235,25.70900618622961
ANTIOQUIA,CISNEROS,2003,3,05190,Andina,9791,30.64038402614646
ANTIOQUIA,CISNEROS,2004,2,05190,Andina,9740,20.533880903490758
ANTIOQUIA,CISNEROS,2005,3,05190,Andina,9682,30.98533360875852
ANTIOQUIA,CISNEROS,2006,7,05190,Andina,9622,72.7499480357514
ANTIOQUIA,CISNEROS,2007,1,05190,Andina,9566,10.453690152623876
ANTIOQUIA,CISNEROS,2008,4,05190,Andina,9506,42.07868714496107
ANTIOQUIA,CISNEROS,2009,5,05190,Andina,9439,52.97171310520183
ANTIOQUIA,CISNEROS,2010,13,05190,Andina,9375,138.66666666666666
ANTIOQUIA,CISNEROS,2011,7,05190,Andina,9315,75.14761137949544
ANTIOQUIA,CISNEROS,2012,6,05190,Andina,9247,64.88590894344111
ANTIOQUIA,CISNEROS,2013,6,05190,Andina,9191,65.28125340006528
ANTIOQUIA,CISNEROS,2014,9,05190,Andina,9121,98.67339107553995
ANTIOQUIA,CISNEROS,2015,9,05190,Andina,9058,99.35968204901745
ANTIOQUIA,CISNEROS,2016,6,05190,Andina,8998,66.68148477439432
ANTIOQUIA,CISNEROS,2017,4,05190,Andina,8932,44.782803403493055
ANTIOQUIA,CISNEROS,2018,8,05190,Andina,9775,81.84143222506394
ANTIOQUIA,CISNEROS,2019,8,05190,Andina,9939,80.49099506992656
ANTIOQUIA,CISNEROS,2020,1,05190,Andina,10053,9.947279419078882
ANTIOQUIA,CISNEROS,2021,6,05190,Andina,10147,59.13077756972503
ANTIOQUIA,CISNEROS,2022,8,05190,Andina,10253,78.02594362625572
ANTIOQUIA,CISNEROS,2023,5,05190,Andina,10326,48.421460391245404
ANTIOQUIA,CISNEROS,2024,4,05190,Andina,10422,38.380349261178274
ANTIOQUIA,CIUDAD BOLÍVAR,2003,27,05101,Andina,28486,94.78340237309556
ANTIOQUIA,CIUDAD BOLÍVAR,2004,12,05101,Andina,28386,42.27436060029592
ANTIOQUIA,CIUDAD BOLÍVAR,2005,14,05101,Andina,28279,49.50670108561123
ANTIOQUIA,CIUDAD BOLÍVAR,2006,9,05101,Andina,28166,31.953419015834694
ANTIOQUIA,CIUDAD BOLÍVAR,2007,15,05101,Andina,28051,53.47402944636555
ANTIOQUIA,CIUDAD BOLÍVAR,2008,13,05101,Andina,27935,46.536602827993555
ANTIOQUIA,CIUDAD BOLÍVAR,2009,9,05101,Andina,27818,32.353152634984546
ANTIOQUIA,CIUDAD BOLÍVAR,2010,8,05101,Andina,27699,28.88190909419113
ANTIOQUIA,CIUDAD BOLÍVAR,2011,9,05101,Andina,27579,32.6335255085391
ANTIOQUIA,CIUDAD BOLÍVAR,2012,18,05101,Andina,27458,65.55466530701435
ANTIOQUIA,CIUDAD BOLÍVAR,2013,21,05101,Andina,27335,76.82458386683739
ANTIOQUIA,CIUDAD BOLÍVAR,2014,22,05101,Andina,27210,80.8526277104006
ANTIOQUIA,CIUDAD BOLÍVAR,2015,41,05101,Andina,27084,151.38088908580713
ANTIOQUIA,CIUDAD BOLÍVAR,2016,27,05101,Andina,26957,100.1595132989576
ANTIOQUIA,CIUDAD BOLÍVAR,2017,22,05101,Andina,26828,82.0038765468913
ANTIOQUIA,CIUDAD BOLÍVAR,2018,42,05101,Andina,26118,160.80863772111186
ANTIOQUIA,CIUDAD BOLÍVAR,2019,30,05101,Andina,26486,113.26738654383448
ANTIOQUIA,CIUDAD BOLÍVAR,2020,46,05101,Andina,26828,171.46265096168182
ANTIOQUIA,CIUDAD BOLÍVAR,2021,46,05101,Andina,26971,170.5535575247488
ANTIOQUIA,CIUDAD BOLÍVAR,2022,23,05101,Andina,27229,84.46876491975468
